ue_id,cell_id,rsrp,sinr,failure_type,timestamp,source_cell,target_cell,serving_rsrp,target_rsrp,serving_sinr,target_sinr,serving_rsrq,target_rsrq,event_type,measurement_event,ho_type,failure_stage,speed_kmph,beam_id,beam_id_target,pci_source,pci_target,time_to_trigger_ms,hysteresis_db,xn_latency_ms,packet_loss_pct,t310_expiry,rlf_detected,result,neighbor_relation_status,missing_neighbor,rca_scenarios
UE10317,XYZ409,-104.0,-4.0,SUCCESS,2026-07-01T11:12:11+00:00,XYZ409,XYZ410,-104.0,-98.0,-4.0,-4.0,-126.0,-120.0,HANDOVER,A3,INTRA_NR,SUCCESS,36.0,3,3,109,110,80,1.0,23.0,0.3,False,False,SUCCESS,ACTIVE,False,
UE10964,XYZ403,-113.0,5.0,SUCCESS,2026-07-01T11:11:39+00:00,XYZ403,XYZ405,-113.0,-108.0,5.0,5.0,-126.0,-121.0,HANDOVER,A3,INTRA_NR,SUCCESS,26.0,8,8,103,105,160,2.0,25.0,0.4,False,False,SUCCESS,ACTIVE,False,
UE10209,XYZ404,-105.0,4.0,PREP_FAILURE,2026-07-01T11:14:43+00:00,XYZ404,XYZ402,-105.0,-114.0,4.0,1.0,-119.0,-131.0,HANDOVER,A3,INTRA_NR,HO_PREPARATION,42.0,2,3,104,102,40,2.0,37.0,3.1,False,False,FAILURE,MISSING,True,handover_preparation_failure|missing_neighbor|coverage_induced_ho_failure
UE10655,XYZ401,-125.0,12.0,XN_FAILURE,2026-07-01T11:14:24+00:00,XYZ401,XYZ403,-125.0,-137.0,12.0,9.0,-131.0,-146.0,HANDOVER,A3,INTER_GNB_XN,HO_PREPARATION,40.0,7,6,101,103,40,0.0,146.0,8.5,False,False,FAILURE,MISSING,True,handover_preparation_failure|missing_neighbor|xn_transport_failure|coverage_induced_ho_failure
UE10391,XYZ401,-107.0,1.0,SUCCESS,2026-07-01T11:14:39+00:00,XYZ401,XYZ402,-107.0,-102.0,1.0,0.0,-124.0,-120.0,HANDOVER,A3,INTRA_NR,SUCCESS,36.0,6,6,101,102,40,0.0,16.0,0.25,False,False,SUCCESS,ACTIVE,False,
UE10856,XYZ401,-93.0,18.0,TOO_EARLY_HO,2026-07-01T11:16:38+00:00,XYZ401,XYZ403,-93.0,-86.0,18.0,16.0,-96.0,-89.0,HANDOVER,A3,INTRA_NR,HO_DECISION,84.0,6,2,101,103,40,0.0,44.0,0.05,False,False,FAILURE,MISSING,True,too_early_handover|mobility_configuration_issue|missing_neighbor
UE10095,XYZ409,-122.0,4.0,WRONG_CELL,2026-07-01T11:14:22+00:00,XYZ409,XYZ410,-122.0,-144.0,4.0,-6.0,-136.0,-168.0,HANDOVER,A3,INTRA_NR,HO_EXECUTION,41.0,6,2,109,110,80,1.0,56.0,0.7,False,True,FAILURE,ACTIVE,False,handover_execution_failure|post_ho_rlf|coverage_induced_ho_failure
UE10893,XYZ408,-84.0,18.0,TOO_EARLY_HO,2026-07-01T11:17:18+00:00,XYZ408,XYZ406,-84.0,-74.0,18.0,15.0,-87.0,-77.0,HANDOVER,A3,INTRA_NR,HO_DECISION,78.0,2,3,108,106,40,0.0,41.0,0.15,False,False,FAILURE,MISSING,True,too_early_handover|mobility_configuration_issue|missing_neighbor
UE10857,XYZ405,-123.0,10.0,WRONG_CELL,2026-07-01T11:18:25+00:00,XYZ405,XYZ407,-123.0,-141.0,10.0,0.0,-131.0,-159.0,HANDOVER,A3,INTRA_NR,HO_EXECUTION,41.0,2,7,105,107,80,0.0,37.0,0.8,False,False,FAILURE,MISSING,True,handover_execution_failure|missing_neighbor|coverage_induced_ho_failure
UE10755,XYZ405,-99.0,4.0,SUCCESS,2026-07-01T11:19:19+00:00,XYZ405,XYZ404,-99.0,-94.0,4.0,5.0,-113.0,-107.0,HANDOVER,A3,INTRA_NR,SUCCESS,37.0,4,4,105,104,80,0.0,18.0,0.35,False,False,SUCCESS,ACTIVE,False,
UE10085,XYZ409,-85.0,3.0,SUCCESS,2026-07-01T11:16:51+00:00,XYZ409,XYZ407,-85.0,-83.0,3.0,4.0,-100.0,-97.0,HANDOVER,A3,INTRA_NR,SUCCESS,42.0,8,8,109,107,80,1.0,35.0,0.1,False,False,SUCCESS,ACTIVE,False,
UE10414,XYZ403,-91.0,5.0,SUCCESS,2026-07-01T11:19:13+00:00,XYZ403,XYZ402,-91.0,-85.0,5.0,4.0,-104.0,-99.0,HANDOVER,A3,INTRA_NR,SUCCESS,36.0,3,3,103,102,160,2.0,32.0,0.2,False,False,SUCCESS,ACTIVE,False,
UE10393,XYZ403,-98.0,4.0,SUCCESS,2026-07-01T11:17:30+00:00,XYZ403,XYZ402,-98.0,-95.0,4.0,3.0,-112.0,-110.0,HANDOVER,A3,INTRA_NR,SUCCESS,32.0,2,2,103,102,160,2.0,33.0,0.1,False,False,SUCCESS,ACTIVE,False,
UE10695,XYZ407,-120.0,-7.0,WRONG_CELL,2026-07-01T11:21:48+00:00,XYZ407,XYZ408,-120.0,-141.0,-7.0,-15.0,-145.0,-174.0,HANDOVER,A3,INTRA_NR,HO_EXECUTION,49.0,6,6,107,108,160,2.0,32.0,0.9,True,False,FAILURE,ACTIVE,False,handover_execution_failure|coverage_induced_ho_failure|interference_induced_ho_failure
UE10632,XYZ409,-120.0,16.0,WRONG_CELL,2026-07-01T11:21:33+00:00,XYZ409,XYZ410,-120.0,-142.0,16.0,6.0,-123.0,-154.0,HANDOVER,A3,INTRA_NR,HO_EXECUTION,39.0,5,6,109,110,80,1.0,34.0,1.9,False,False,FAILURE,ACTIVE,False,handover_execution_failure|coverage_induced_ho_failure
UE10843,XYZ406,-82.0,12.0,SUCCESS,2026-07-01T11:21:59+00:00,XYZ406,XYZ404,-82.0,-80.0,12.0,13.0,-88.0,-85.0,HANDOVER,A3,INTRA_NR,SUCCESS,29.0,8,8,106,104,120,1.0,28.0,0.1,False,False,SUCCESS,ACTIVE,False,
UE10500,XYZ402,-103.0,18.0,SUCCESS,2026-07-01T11:21:29+00:00,XYZ402,XYZ403,-103.0,-99.0,18.0,18.0,-106.0,-102.0,HANDOVER,A3,INTRA_NR,SUCCESS,39.0,2,2,102,103,80,1.0,31.0,0.4,False,False,SUCCESS,ACTIVE,False,
UE10603,XYZ401,-93.0,-2.0,TOO_LATE_HO,2026-07-01T11:22:38+00:00,XYZ401,XYZ402,-93.0,-104.0,-2.0,-4.0,-113.0,-126.0,HANDOVER,A5,INTRA_NR,HO_DECISION,10.0,4,5,101,102,40,0.0,40.0,0.35,False,False,FAILURE,ACTIVE,False,too_late_handover|mobility_configuration_issue|interference_induced_ho_failure
UE10581,XYZ402,-110.0,-4.0,SUCCESS,2026-07-01T11:24:32+00:00,XYZ402,XYZ403,-110.0,-107.0,-4.0,-4.0,-132.0,-129.0,HANDOVER,A3,INTRA_NR,SUCCESS,42.0,4,4,102,103,80,1.0,32.0,0.3,False,False,SUCCESS,ACTIVE,False,
UE10915,XYZ401,-102.0,-7.0,SUCCESS,2026-07-01T11:25:12+00:00,XYZ401,XYZ403,-102.0,-97.0,-7.0,-7.0,-127.0,-122.0,HANDOVER,A3,INTRA_NR,SUCCESS,42.0,8,8,101,103,40,0.0,18.0,0.25,False,False,SUCCESS,MISSING,True,missing_neighbor
UE10132,XYZ410,-121.0,-6.0,WRONG_CELL,2026-07-01T11:24:59+00:00,XYZ410,XYZ409,-121.0,-143.0,-6.0,-15.0,-145.0,-176.0,HANDOVER,A3,INTRA_NR,HO_EXECUTION,49.0,7,5,110,109,120,2.0,29.0,2.7,False,False,FAILURE,ACTIVE,False,handover_execution_failure|coverage_induced_ho_failure|interference_induced_ho_failure
UE10790,XYZ410,-85.0,-6.0,SUCCESS,2026-07-01T11:26:31+00:00,XYZ410,XYZ408,-85.0,-80.0,-6.0,-7.0,-109.0,-105.0,HANDOVER,A3,INTRA_NR,SUCCESS,40.0,1,1,110,108,120,2.0,33.0,0.15,False,False,SUCCESS,ACTIVE,False,
UE10648,XYZ409,-84.0,0.0,PING_PONG,2026-07-01T11:25:40+00:00,XYZ409,XYZ410,-84.0,-82.0,0.0,-3.0,-102.0,-103.0,HANDOVER,A3,INTRA_NR,POST_HO,60.0,5,6,109,110,80,1.0,28.0,0.5,True,False,FAILURE,ACTIVE,False,ping_pong_handover|mobility_configuration_issue|post_ho_rlf|beam_instability
UE10313,XYZ410,-113.0,17.0,SUCCESS,2026-07-01T11:26:40+00:00,XYZ410,XYZ408,-113.0,-107.0,17.0,18.0,-116.0,-110.0,HANDOVER,A3,INTRA_NR,SUCCESS,33.0,4,4,110,108,120,2.0,24.0,0.1,False,False,SUCCESS,ACTIVE,False,
UE10698,XYZ408,-79.0,5.0,SUCCESS,2026-07-01T11:25:31+00:00,XYZ408,XYZ410,-79.0,-75.0,5.0,5.0,-92.0,-88.0,HANDOVER,A3,INTRA_NR,SUCCESS,39.0,5,5,108,110,40,0.0,20.0,0.35,False,False,SUCCESS,MISSING,True,missing_neighbor
UE10220,XYZ407,-114.0,19.0,SUCCESS,2026-07-01T11:27:01+00:00,XYZ407,XYZ409,-114.0,-109.0,19.0,18.0,-117.0,-112.0,HANDOVER,A3,INTRA_NR,SUCCESS,41.0,5,5,107,109,160,2.0,33.0,0.4,False,False,SUCCESS,ACTIVE,False,
UE10975,XYZ403,-121.0,-7.0,WRONG_CELL,2026-07-01T11:27:11+00:00,XYZ403,XYZ401,-121.0,-139.0,-7.0,-15.0,-146.0,-172.0,HANDOVER,A3,INTRA_NR,HO_EXECUTION,33.0,2,7,103,101,160,2.0,46.0,2.4,False,False,FAILURE,ACTIVE,False,handover_execution_failure|coverage_induced_ho_failure|interference_induced_ho_failure
UE10437,XYZ408,-89.0,-9.0,SUCCESS,2026-07-01T11:27:49+00:00,XYZ408,XYZ407,-89.0,-84.0,-9.0,-8.0,-116.0,-110.0,HANDOVER,A3,INTRA_NR,SUCCESS,25.0,5,5,108,107,40,0.0,31.0,0.0,False,False,SUCCESS,ACTIVE,False,
UE10045,XYZ402,-95.0,-8.0,SUCCESS,2026-07-01T11:27:26+00:00,XYZ402,XYZ403,-95.0,-93.0,-8.0,-7.0,-121.0,-118.0,HANDOVER,A3,INTRA_NR,SUCCESS,28.0,6,6,102,103,80,1.0,28.0,0.25,False,False,SUCCESS,ACTIVE,False,
UE10789,XYZ402,-98.0,10.0,SUCCESS,2026-07-01T11:28:14+00:00,XYZ402,XYZ403,-98.0,-92.0,10.0,10.0,-106.0,-100.0,HANDOVER,A3,INTRA_NR,SUCCESS,45.0,6,6,102,103,80,1.0,23.0,0.45,False,False,SUCCESS,ACTIVE,False,
UE10191,XYZ410,-98.0,-5.0,SUCCESS,2026-07-01T11:32:10+00:00,XYZ410,XYZ409,-98.0,-94.0,-5.0,-6.0,-121.0,-118.0,HANDOVER,A3,INTRA_NR,SUCCESS,42.0,7,7,110,109,120,2.0,32.0,0.1,False,False,SUCCESS,ACTIVE,False,
UE10519,XYZ403,-96.0,7.0,SUCCESS,2026-07-01T11:28:59+00:00,XYZ403,XYZ404,-96.0,-91.0,7.0,7.0,-107.0,-102.0,HANDOVER,A3,INTRA_NR,SUCCESS,31.0,7,7,103,104,160,2.0,18.0,0.4,False,False,SUCCESS,ACTIVE,False,
UE10378,XYZ407,-108.0,-6.0,SUCCESS,2026-07-01T11:32:01+00:00,XYZ407,XYZ408,-108.0,-102.0,-6.0,-7.0,-132.0,-127.0,HANDOVER,A3,INTRA_NR,SUCCESS,32.0,7,7,107,108,160,2.0,16.0,0.45,False,False,SUCCESS,ACTIVE,False,
UE10787,XYZ401,-82.0,-2.0,SUCCESS,2026-07-01T11:32:59+00:00,XYZ401,XYZ402,-82.0,-77.0,-2.0,-1.0,-102.0,-96.0,HANDOVER,A3,INTRA_NR,SUCCESS,42.0,6,6,101,102,40,0.0,30.0,0.25,False,False,SUCCESS,ACTIVE,False,
UE10690,XYZ408,-99.0,9.0,SUCCESS,2026-07-01T11:33:55+00:00,XYZ408,XYZ406,-99.0,-96.0,9.0,8.0,-108.0,-106.0,HANDOVER,A3,INTRA_NR,SUCCESS,41.0,2,2,108,106,40,0.0,29.0,0.05,False,False,SUCCESS,MISSING,True,missing_neighbor
UE10333,XYZ407,-91.0,17.0,TOO_EARLY_HO,2026-07-01T11:32:53+00:00,XYZ407,XYZ406,-91.0,-79.0,17.0,15.0,-94.0,-82.0,HANDOVER,A3,INTRA_NR,HO_DECISION,89.0,5,6,107,106,160,2.0,41.0,0.4,False,False,FAILURE,ACTIVE,False,too_early_handover|mobility_configuration_issue
UE10038,XYZ404,-100.0,15.0,SUCCESS,2026-07-01T11:32:01+00:00,XYZ404,XYZ403,-100.0,-98.0,15.0,14.0,-103.0,-102.0,HANDOVER,A3,INTRA_NR,SUCCESS,30.0,3,3,104,103,40,2.0,27.0,0.2,False,False,SUCCESS,ACTIVE,False,
UE10292,XYZ405,-87.0,7.0,SUCCESS,2026-07-01T11:36:54+00:00,XYZ405,XYZ404,-87.0,-83.0,7.0,6.0,-98.0,-95.0,HANDOVER,A3,INTRA_NR,SUCCESS,37.0,3,3,105,104,80,0.0,26.0,0.4,False,False,SUCCESS,ACTIVE,False,
UE10689,XYZ410,-77.0,8.0,SUCCESS,2026-07-01T11:37:19+00:00,XYZ410,XYZ409,-77.0,-71.0,8.0,9.0,-87.0,-80.0,HANDOVER,A3,INTRA_NR,SUCCESS,26.0,1,1,110,109,120,2.0,32.0,0.05,False,False,SUCCESS,ACTIVE,False,
UE10161,XYZ401,-108.0,-8.0,SUCCESS,2026-07-01T11:37:31+00:00,XYZ401,XYZ403,-108.0,-105.0,-8.0,-9.0,-134.0,-132.0,HANDOVER,A3,INTRA_NR,SUCCESS,25.0,2,2,101,103,40,0.0,26.0,0.4,False,False,SUCCESS,MISSING,True,missing_neighbor
UE10330,XYZ404,-93.0,-2.0,SUCCESS,2026-07-01T11:37:59+00:00,XYZ404,XYZ405,-93.0,-90.0,-2.0,-1.0,-113.0,-109.0,HANDOVER,A3,INTRA_NR,SUCCESS,26.0,2,2,104,105,40,2.0,20.0,0.25,False,False,SUCCESS,ACTIVE,False,
UE10885,XYZ401,-101.0,20.0,PING_PONG,2026-07-01T11:38:45+00:00,XYZ401,XYZ402,-101.0,-100.0,20.0,18.0,-104.0,-103.0,HANDOVER,A3,INTRA_NR,POST_HO,47.0,6,8,101,102,40,0.0,62.0,1.2,True,True,FAILURE,ACTIVE,False,ping_pong_handover|mobility_configuration_issue|post_ho_rlf|beam_instability
UE10103,XYZ401,-95.0,6.0,SUCCESS,2026-07-01T11:36:35+00:00,XYZ401,XYZ402,-95.0,-90.0,6.0,5.0,-107.0,-103.0,HANDOVER,A3,INTRA_NR,SUCCESS,43.0,6,6,101,102,40,0.0,21.0,0.05,False,False,SUCCESS,ACTIVE,False,
UE10160,XYZ410,-89.0,12.0,SUCCESS,2026-07-01T11:38:50+00:00,XYZ410,XYZ408,-89.0,-87.0,12.0,11.0,-95.0,-94.0,HANDOVER,A3,INTRA_NR,SUCCESS,37.0,6,6,110,108,120,2.0,38.0,0.25,False,False,SUCCESS,ACTIVE,False,
UE10798,XYZ401,-124.0,23.0,WRONG_CELL,2026-07-01T11:39:32+00:00,XYZ401,XYZ402,-124.0,-140.0,23.0,14.0,-127.0,-144.0,HANDOVER,A3,INTRA_NR,HO_EXECUTION,50.0,8,4,101,102,40,0.0,26.0,1.7,False,False,FAILURE,ACTIVE,False,handover_execution_failure|coverage_induced_ho_failure
UE10634,XYZ407,-93.0,-6.0,XN_FAILURE,2026-07-01T11:38:13+00:00,XYZ407,XYZ408,-93.0,-102.0,-6.0,-9.0,-117.0,-129.0,HANDOVER,A3,INTER_GNB_XN,HO_PREPARATION,52.0,3,6,107,108,160,2.0,282.0,2.5,False,False,FAILURE,ACTIVE,False,handover_preparation_failure|xn_transport_failure|interference_induced_ho_failure
UE10053,XYZ407,-87.0,4.0,SUCCESS,2026-07-01T11:39:10+00:00,XYZ407,XYZ409,-87.0,-84.0,4.0,4.0,-101.0,-98.0,HANDOVER,A3,INTRA_NR,SUCCESS,29.0,3,3,107,109,160,2.0,28.0,0.0,False,False,SUCCESS,ACTIVE,False,
UE10939,XYZ404,-83.0,-8.0,TOO_LATE_HO,2026-07-01T11:38:27+00:00,XYZ404,XYZ405,-83.0,-96.0,-8.0,-12.0,-109.0,-126.0,HANDOVER,A5,INTRA_NR,HO_DECISION,14.0,7,8,104,105,40,2.0,64.0,0.2,False,False,FAILURE,ACTIVE,False,too_late_handover|mobility_configuration_issue|interference_induced_ho_failure
UE10033,XYZ402,-83.0,8.0,PING_PONG,2026-07-01T11:42:14+00:00,XYZ402,XYZ403,-83.0,-83.0,8.0,4.0,-93.0,-97.0,HANDOVER,A3,INTRA_NR,POST_HO,61.0,2,4,102,103,80,1.0,41.0,2.2,True,True,FAILURE,ACTIVE,False,ping_pong_handover|mobility_configuration_issue|post_ho_rlf|beam_instability
UE10241,XYZ403,-94.0,17.0,TOO_EARLY_HO,2026-07-01T11:40:10+00:00,XYZ403,XYZ404,-94.0,-86.0,17.0,15.0,-97.0,-89.0,HANDOVER,A3,INTRA_NR,HO_DECISION,76.0,2,4,103,104,160,2.0,37.0,0.35,False,False,FAILURE,ACTIVE,False,too_early_handover|mobility_configuration_issue
UE10966,XYZ408,-108.0,-8.0,PING_PONG,2026-07-01T11:44:36+00:00,XYZ408,XYZ406,-108.0,-105.0,-8.0,-12.0,-134.0,-135.0,HANDOVER,A3,INTRA_NR,POST_HO,45.0,4,7,108,106,40,0.0,55.0,0.3,True,False,FAILURE,MISSING,True,ping_pong_handover|mobility_configuration_issue|missing_neighbor|post_ho_rlf|interference_induced_ho_failure|beam_instability
UE10889,XYZ408,-109.0,-7.0,SUCCESS,2026-07-01T11:44:05+00:00,XYZ408,XYZ410,-109.0,-105.0,-7.0,-8.0,-134.0,-131.0,HANDOVER,A3,INTRA_NR,SUCCESS,42.0,8,8,108,110,40,0.0,22.0,0.45,False,False,SUCCESS,MISSING,True,missing_neighbor
UE10112,XYZ406,-92.0,13.0,PREP_FAILURE,2026-07-01T11:45:56+00:00,XYZ406,XYZ408,-92.0,-102.0,13.0,9.0,-97.0,-111.0,HANDOVER,A3,INTRA_NR,HO_PREPARATION,43.0,8,3,106,108,120,1.0,105.0,6.4,False,False,FAILURE,ACTIVE,False,handover_preparation_failure|xn_transport_failure
UE10317,XYZ410,-87.0,20.0,TOO_EARLY_HO,2026-07-01T11:44:52+00:00,XYZ410,XYZ409,-87.0,-75.0,20.0,16.0,-90.0,-78.0,HANDOVER,A3,INTRA_NR,HO_DECISION,86.0,3,5,110,109,120,2.0,62.0,0.3,False,False,FAILURE,ACTIVE,False,too_early_handover|mobility_configuration_issue
UE10022,XYZ409,-119.0,0.0,WRONG_CELL,2026-07-01T11:46:18+00:00,XYZ409,XYZ408,-119.0,-135.0,0.0,-9.0,-137.0,-162.0,HANDOVER,A3,INTRA_NR,HO_EXECUTION,39.0,5,8,109,108,80,1.0,53.0,1.1,False,False,FAILURE,ACTIVE,False,handover_execution_failure|coverage_induced_ho_failure
UE10557,XYZ409,-84.0,-10.0,SUCCESS,2026-07-01T11:45:49+00:00,XYZ409,XYZ410,-84.0,-80.0,-10.0,-11.0,-112.0,-109.0,HANDOVER,A3,INTRA_NR,SUCCESS,43.0,2,2,109,110,80,1.0,36.0,0.25,False,False,SUCCESS,ACTIVE,False,
UE10823,XYZ404,-91.0,-2.0,SUCCESS,2026-07-01T11:44:51+00:00,XYZ404,XYZ402,-91.0,-86.0,-2.0,-2.0,-111.0,-106.0,HANDOVER,A3,INTRA_NR,SUCCESS,35.0,3,3,104,102,40,2.0,36.0,0.25,False,False,SUCCESS,ACTIVE,False,
UE10646,XYZ401,-96.0,6.0,SUCCESS,2026-07-01T11:46:49+00:00,XYZ401,XYZ402,-96.0,-90.0,6.0,5.0,-108.0,-103.0,HANDOVER,A3,INTRA_NR,SUCCESS,40.0,6,6,101,102,40,0.0,19.0,0.25,False,False,SUCCESS,ACTIVE,False,
UE10117,XYZ401,-114.0,-10.0,SUCCESS,2026-07-01T11:47:28+00:00,XYZ401,XYZ403,-114.0,-108.0,-10.0,-10.0,-142.0,-136.0,HANDOVER,A3,INTRA_NR,SUCCESS,33.0,5,5,101,103,40,0.0,18.0,0.0,False,False,SUCCESS,MISSING,True,missing_neighbor
UE10984,XYZ410,-91.0,-8.0,SUCCESS,2026-07-01T11:49:32+00:00,XYZ410,XYZ408,-91.0,-86.0,-8.0,-8.0,-117.0,-112.0,HANDOVER,A3,INTRA_NR,SUCCESS,44.0,4,4,110,108,120,2.0,30.0,0.15,False,False,SUCCESS,ACTIVE,False,
UE10700,XYZ405,-115.0,15.0,SUCCESS,2026-07-01T11:47:35+00:00,XYZ405,XYZ407,-115.0,-109.0,15.0,16.0,-118.0,-112.0,HANDOVER,A3,INTRA_NR,SUCCESS,36.0,2,2,105,107,80,0.0,16.0,0.0,False,False,SUCCESS,MISSING,True,missing_neighbor
UE10642,XYZ402,-82.0,20.0,TOO_EARLY_HO,2026-07-01T11:50:49+00:00,XYZ402,XYZ403,-82.0,-73.0,20.0,17.0,-85.0,-76.0,HANDOVER,A3,INTRA_NR,HO_DECISION,76.0,1,6,102,103,80,1.0,39.0,0.3,False,False,FAILURE,ACTIVE,False,too_early_handover|mobility_configuration_issue
UE10933,XYZ406,-122.0,15.0,WRONG_CELL,2026-07-01T11:50:23+00:00,XYZ406,XYZ404,-122.0,-142.0,15.0,5.0,-125.0,-155.0,HANDOVER,A3,INTRA_NR,HO_EXECUTION,48.0,6,7,106,104,120,1.0,62.0,0.9,False,False,FAILURE,ACTIVE,False,handover_execution_failure|coverage_induced_ho_failure
UE10211,XYZ407,-101.0,12.0,SUCCESS,2026-07-01T11:49:19+00:00,XYZ407,XYZ409,-101.0,-96.0,12.0,13.0,-107.0,-101.0,HANDOVER,A3,INTRA_NR,SUCCESS,27.0,7,7,107,109,160,2.0,25.0,0.05,False,False,SUCCESS,ACTIVE,False,
UE10417,XYZ401,-78.0,19.0,TOO_EARLY_HO,2026-07-01T11:49:22+00:00,XYZ401,XYZ403,-78.0,-65.0,19.0,15.0,-81.0,-68.0,HANDOVER,A3,INTRA_NR,HO_DECISION,94.0,6,6,101,103,40,0.0,62.0,0.15,False,False,FAILURE,MISSING,True,too_early_handover|mobility_configuration_issue|missing_neighbor
UE10112,XYZ406,-94.0,-1.0,SUCCESS,2026-07-01T11:53:57+00:00,XYZ406,XYZ404,-94.0,-92.0,-1.0,-2.0,-113.0,-112.0,HANDOVER,A3,INTRA_NR,SUCCESS,33.0,8,8,106,104,120,1.0,17.0,0.05,False,False,SUCCESS,ACTIVE,False,
UE10043,XYZ408,-106.0,-3.0,SUCCESS,2026-07-01T11:54:49+00:00,XYZ408,XYZ409,-106.0,-104.0,-3.0,-3.0,-127.0,-125.0,HANDOVER,A3,INTRA_NR,SUCCESS,37.0,1,1,108,109,40,0.0,38.0,0.15,False,False,SUCCESS,ACTIVE,False,
UE10127,XYZ405,-76.0,14.0,TOO_EARLY_HO,2026-07-01T11:54:36+00:00,XYZ405,XYZ403,-76.0,-69.0,14.0,10.0,-80.0,-77.0,HANDOVER,A3,INTRA_NR,HO_DECISION,94.0,1,7,105,103,80,0.0,62.0,0.15,False,False,FAILURE,MISSING,True,too_early_handover|mobility_configuration_issue|missing_neighbor
UE10875,XYZ407,-95.0,11.0,TOO_LATE_HO,2026-07-01T11:52:51+00:00,XYZ407,XYZ406,-95.0,-111.0,11.0,7.0,-102.0,-122.0,HANDOVER,A5,INTRA_NR,HO_DECISION,8.0,3,8,107,106,160,2.0,32.0,0.3,True,True,FAILURE,ACTIVE,False,too_late_handover|mobility_configuration_issue|post_ho_rlf|coverage_induced_ho_failure
UE10157,XYZ410,-122.0,4.0,WRONG_CELL,2026-07-01T11:53:31+00:00,XYZ410,XYZ408,-122.0,-140.0,4.0,-5.0,-136.0,-163.0,HANDOVER,A3,INTRA_NR,HO_EXECUTION,37.0,3,2,110,108,120,2.0,32.0,0.4,False,True,FAILURE,ACTIVE,False,handover_execution_failure|post_ho_rlf|coverage_induced_ho_failure
UE10784,XYZ406,-88.0,-1.0,PING_PONG,2026-07-01T11:55:16+00:00,XYZ406,XYZ404,-88.0,-88.0,-1.0,-3.0,-107.0,-109.0,HANDOVER,A3,INTRA_NR,POST_HO,50.0,5,3,106,104,120,1.0,27.0,2.0,True,False,FAILURE,ACTIVE,False,ping_pong_handover|mobility_configuration_issue|post_ho_rlf|interference_induced_ho_failure|beam_instability
UE10826,XYZ404,-79.0,9.0,SUCCESS,2026-07-01T11:53:40+00:00,XYZ404,XYZ402,-79.0,-73.0,9.0,10.0,-88.0,-81.0,HANDOVER,A3,INTRA_NR,SUCCESS,29.0,8,8,104,102,40,2.0,34.0,0.4,False,False,SUCCESS,ACTIVE,False,
UE10393,XYZ407,-125.0,12.0,WRONG_CELL,2026-07-01T11:54:30+00:00,XYZ407,XYZ408,-125.0,-146.0,12.0,2.0,-131.0,-162.0,HANDOVER,A3,INTRA_NR,HO_EXECUTION,37.0,2,3,107,108,160,2.0,26.0,1.0,True,False,FAILURE,ACTIVE,False,handover_execution_failure|coverage_induced_ho_failure
UE10866,XYZ410,-123.0,-10.0,WRONG_CELL,2026-07-01T11:59:15+00:00,XYZ410,XYZ409,-123.0,-139.0,-10.0,-19.0,-151.0,-176.0,HANDOVER,A3,INTRA_NR,HO_EXECUTION,31.0,6,4,110,109,120,2.0,29.0,0.8,True,False,FAILURE,ACTIVE,False,handover_execution_failure|coverage_induced_ho_failure|interference_induced_ho_failure
UE10851,XYZ409,-89.0,-9.0,PREP_FAILURE,2026-07-01T11:57:17+00:00,XYZ409,XYZ408,-89.0,-103.0,-9.0,-11.0,-116.0,-132.0,HANDOVER,A3,INTRA_NR,HO_PREPARATION,40.0,2,8,109,108,80,1.0,49.0,7.6,False,False,FAILURE,ACTIVE,False,handover_preparation_failure|interference_induced_ho_failure
UE10511,XYZ410,-104.0,8.0,SUCCESS,2026-07-01T11:59:55+00:00,XYZ410,XYZ408,-104.0,-101.0,8.0,7.0,-114.0,-112.0,HANDOVER,A3,INTRA_NR,SUCCESS,33.0,8,8,110,108,120,2.0,21.0,0.3,False,False,SUCCESS,ACTIVE,False,
UE10913,XYZ410,-109.0,3.0,SUCCESS,2026-07-01T12:00:09+00:00,XYZ410,XYZ409,-109.0,-105.0,3.0,2.0,-124.0,-121.0,HANDOVER,A3,INTRA_NR,SUCCESS,43.0,5,5,110,109,120,2.0,32.0,0.15,False,False,SUCCESS,ACTIVE,False,
UE10044,XYZ407,-112.0,-3.0,SUCCESS,2026-07-01T11:58:57+00:00,XYZ407,XYZ405,-112.0,-106.0,-3.0,-3.0,-133.0,-127.0,HANDOVER,A3,INTRA_NR,SUCCESS,42.0,6,6,107,105,160,2.0,19.0,0.15,False,False,SUCCESS,ACTIVE,False,
UE10107,XYZ405,-85.0,1.0,SUCCESS,2026-07-01T11:57:30+00:00,XYZ405,XYZ407,-85.0,-80.0,1.0,0.0,-102.0,-98.0,HANDOVER,A3,INTRA_NR,SUCCESS,34.0,1,1,105,107,80,0.0,19.0,0.05,False,False,SUCCESS,MISSING,True,missing_neighbor
UE10218,XYZ407,-91.0,15.0,PREP_FAILURE,2026-07-01T12:02:33+00:00,XYZ407,XYZ405,-91.0,-101.0,15.0,11.0,-94.0,-108.0,HANDOVER,A3,INTRA_NR,HO_PREPARATION,36.0,1,4,107,105,160,2.0,94.0,4.5,False,False,FAILURE,ACTIVE,False,handover_preparation_failure
