timestamp,cell_id,ue_id,issue_domain,event_type,result,cause,rsrp,sinr,cqi,target_cell,source_cell,dl_tp,prb_util,severity,alarm_name,module,event_code,message,details,beam_id,beam_health_score,beam_switch_rate
,XYZ410,UE10422,call_drop,Radio,FAIL,Radio,,,,,,,,,,,,,,,,
,XYZ404,UE10785,call_drop,Mobility,FAIL,Mobility,,,,,,,,,,,,,,,,
,XYZ401,UE10456,call_drop,IMS,FAIL,IMS,,,,,,,,,,,,,,,,
,XYZ403,UE10839,call_drop,Mobility,FAIL,Mobility,,,,,,,,,,,,,,,,
,XYZ409,UE10344,call_drop,Transport,FAIL,Transport,,,,,,,,,,,,,,,,
,XYZ410,UE10734,call_drop,IMS,FAIL,IMS,,,,,,,,,,,,,,,,
,XYZ407,UE10553,call_drop,Radio,FAIL,Radio,,,,,,,,,,,,,,,,
,XYZ406,UE10515,call_drop,IMS,FAIL,IMS,,,,,,,,,,,,,,,,
,XYZ401,UE10787,call_drop,Radio,FAIL,Radio,,,,,,,,,,,,,,,,
,XYZ409,UE10795,call_drop,Transport,FAIL,Transport,,,,,,,,,,,,,,,,
,XYZ409,UE10935,call_drop,Transport,FAIL,Transport,,,,,,,,,,,,,,,,
,XYZ401,UE10704,call_drop,Transport,FAIL,Transport,,,,,,,,,,,,,,,,
,XYZ406,UE10103,call_drop,Transport,FAIL,Transport,,,,,,,,,,,,,,,,
,XYZ407,UE10246,call_drop,IMS,FAIL,IMS,,,,,,,,,,,,,,,,
,XYZ402,UE10811,call_drop,Mobility,FAIL,Mobility,,,,,,,,,,,,,,,,
,XYZ410,UE10022,call_drop,Mobility,FAIL,Mobility,,,,,,,,,,,,,,,,
,XYZ408,UE10952,call_drop,Radio,FAIL,Radio,,,,,,,,,,,,,,,,
,XYZ408,UE10814,call_drop,Mobility,FAIL,Mobility,,,,,,,,,,,,,,,,
,XYZ406,UE10524,call_drop,Transport,FAIL,Transport,,,,,,,,,,,,,,,,
,XYZ409,UE10143,call_drop,Mobility,FAIL,Mobility,,,,,,,,,,,,,,,,
,XYZ403,UE10729,call_drop,Radio,FAIL,Radio,,,,,,,,,,,,,,,,
,XYZ402,UE10694,call_drop,Mobility,FAIL,Mobility,,,,,,,,,,,,,,,,
,XYZ402,UE10862,call_drop,Radio,FAIL,Radio,,,,,,,,,,,,,,,,
,XYZ406,UE10753,call_drop,IMS,FAIL,IMS,,,,,,,,,,,,,,,,
,XYZ407,UE10192,call_drop,Radio,FAIL,Radio,,,,,,,,,,,,,,,,
,XYZ406,UE10464,call_drop,Radio,FAIL,Radio,,,,,,,,,,,,,,,,
,XYZ403,UE10783,call_drop,Transport,FAIL,Transport,,,,,,,,,,,,,,,,
,XYZ405,UE10374,call_drop,Transport,FAIL,Transport,,,,,,,,,,,,,,,,
,XYZ408,UE10676,call_drop,Transport,FAIL,Transport,,,,,,,,,,,,,,,,
,XYZ406,UE10691,call_drop,Radio,FAIL,Radio,,,,,,,,,,,,,,,,
,XYZ402,UE10628,call_drop,Mobility,FAIL,Mobility,,,,,,,,,,,,,,,,
,XYZ407,UE10265,call_drop,Transport,FAIL,Transport,,,,,,,,,,,,,,,,
,XYZ408,UE10377,call_drop,Transport,FAIL,Transport,,,,,,,,,,,,,,,,
,XYZ404,UE10549,call_drop,Radio,FAIL,Radio,,,,,,,,,,,,,,,,
,XYZ401,UE10555,call_drop,IMS,FAIL,IMS,,,,,,,,,,,,,,,,
,XYZ402,UE10862,call_drop,IMS,FAIL,IMS,,,,,,,,,,,,,,,,
,XYZ404,UE10073,call_drop,Mobility,FAIL,Mobility,,,,,,,,,,,,,,,,
,XYZ407,UE10437,call_drop,IMS,FAIL,IMS,,,,,,,,,,,,,,,,
,XYZ402,UE10880,call_drop,Transport,FAIL,Transport,,,,,,,,,,,,,,,,
,XYZ406,UE10225,call_drop,Transport,FAIL,Transport,,,,,,,,,,,,,,,,
,XYZ402,UE10818,call_drop,Mobility,FAIL,Mobility,,,,,,,,,,,,,,,,
,XYZ407,UE10307,call_drop,Transport,FAIL,Transport,,,,,,,,,,,,,,,,
,XYZ402,UE10965,call_drop,IMS,FAIL,IMS,,,,,,,,,,,,,,,,
,XYZ403,UE10347,call_drop,Transport,FAIL,Transport,,,,,,,,,,,,,,,,
,XYZ409,UE10475,call_drop,Radio,FAIL,Radio,,,,,,,,,,,,,,,,
,XYZ404,UE10314,call_drop,Radio,FAIL,Radio,,,,,,,,,,,,,,,,
,XYZ405,UE10524,call_drop,Radio,FAIL,Radio,,,,,,,,,,,,,,,,
,XYZ409,UE10424,call_drop,IMS,FAIL,IMS,,,,,,,,,,,,,,,,
,XYZ407,UE10523,call_drop,Radio,FAIL,Radio,,,,,,,,,,,,,,,,
,XYZ408,UE10561,call_drop,Core,FAIL,Core,,,,,,,,,,,,,,,,
,XYZ403,UE10999,call_drop,IMS,FAIL,IMS,,,,,,,,,,,,,,,,
,XYZ404,UE10824,call_drop,Radio,FAIL,Radio,,,,,,,,,,,,,,,,
,XYZ407,UE10945,call_drop,Mobility,FAIL,Mobility,,,,,,,,,,,,,,,,
,XYZ404,UE10248,call_drop,Core,FAIL,Core,,,,,,,,,,,,,,,,
,XYZ402,UE10630,call_drop,Core,FAIL,Core,,,,,,,,,,,,,,,,
,XYZ410,UE10568,call_drop,Mobility,FAIL,Mobility,,,,,,,,,,,,,,,,
,XYZ406,UE10181,call_drop,Core,FAIL,Core,,,,,,,,,,,,,,,,
,XYZ409,UE10961,call_drop,IMS,FAIL,IMS,,,,,,,,,,,,,,,,
,XYZ402,UE10775,call_drop,Core,FAIL,Core,,,,,,,,,,,,,,,,
,XYZ401,UE10105,call_drop,Mobility,FAIL,Mobility,,,,,,,,,,,,,,,,
,XYZ408,UE10190,call_drop,Core,FAIL,Core,,,,,,,,,,,,,,,,
,XYZ401,UE10136,call_drop,Core,FAIL,Core,,,,,,,,,,,,,,,,
,XYZ401,UE10699,call_drop,Mobility,FAIL,Mobility,,,,,,,,,,,,,,,,
,XYZ403,UE10119,call_drop,Core,FAIL,Core,,,,,,,,,,,,,,,,
,XYZ405,UE10753,call_drop,IMS,FAIL,IMS,,,,,,,,,,,,,,,,
,XYZ409,UE10830,call_drop,Core,FAIL,Core,,,,,,,,,,,,,,,,
,XYZ410,UE10071,call_drop,Radio,FAIL,Radio,,,,,,,,,,,,,,,,
,XYZ402,UE10754,call_drop,Radio,FAIL,Radio,,,,,,,,,,,,,,,,
,XYZ401,UE10130,call_drop,IMS,FAIL,IMS,,,,,,,,,,,,,,,,
,XYZ401,UE10456,call_drop,Core,FAIL,Core,,,,,,,,,,,,,,,,
,XYZ408,UE10780,call_drop,IMS,FAIL,IMS,,,,,,,,,,,,,,,,
,XYZ410,UE10904,call_drop,Core,FAIL,Core,,,,,,,,,,,,,,,,
,XYZ410,UE10478,call_drop,Radio,FAIL,Radio,,,,,,,,,,,,,,,,
,XYZ410,UE10984,call_drop,Mobility,FAIL,Mobility,,,,,,,,,,,,,,,,
,XYZ402,UE10051,call_drop,IMS,FAIL,IMS,,,,,,,,,,,,,,,,
,XYZ409,UE10573,call_drop,Mobility,FAIL,Mobility,,,,,,,,,,,,,,,,
,XYZ409,UE10118,call_drop,Radio,FAIL,Radio,,,,,,,,,,,,,,,,
,XYZ402,UE10876,call_drop,Core,FAIL,Core,,,,,,,,,,,,,,,,
,XYZ403,UE10263,call_drop,Transport,FAIL,Transport,,,,,,,,,,,,,,,,
,XYZ402,UE10238,call_drop,Mobility,FAIL,Mobility,,,,,,,,,,,,,,,,
,XYZ406,UE10350,call_drop,Core,FAIL,Core,,,,,,,,,,,,,,,,
,XYZ407,UE10892,call_drop,Mobility,FAIL,Mobility,,,,,,,,,,,,,,,,
,XYZ406,UE10254,call_drop,Radio,FAIL,Radio,,,,,,,,,,,,,,,,
,XYZ403,UE10684,call_drop,Radio,FAIL,Radio,,,,,,,,,,,,,,,,
,XYZ403,UE10308,call_drop,IMS,FAIL,IMS,,,,,,,,,,,,,,,,
,XYZ402,UE10748,call_drop,Radio,FAIL,Radio,,,,,,,,,,,,,,,,
,XYZ402,UE10830,call_drop,Radio,FAIL,Radio,,,,,,,,,,,,,,,,
,XYZ405,UE10606,call_drop,Mobility,FAIL,Mobility,,,,,,,,,,,,,,,,
,XYZ408,UE10848,call_drop,Radio,FAIL,Radio,,,,,,,,,,,,,,,,
,XYZ406,UE10494,call_drop,Radio,FAIL,Radio,,,,,,,,,,,,,,,,
,XYZ409,UE10056,call_drop,Mobility,FAIL,Mobility,,,,,,,,,,,,,,,,
,XYZ405,UE10949,call_drop,Radio,FAIL,Radio,,,,,,,,,,,,,,,,
,XYZ410,UE10402,call_drop,Radio,FAIL,Radio,,,,,,,,,,,,,,,,
,XYZ404,UE10066,call_drop,IMS,FAIL,IMS,,,,,,,,,,,,,,,,
,XYZ409,UE10045,call_drop,Radio,FAIL,Radio,,,,,,,,,,,,,,,,
,XYZ410,UE10605,call_drop,Radio,FAIL,Radio,,,,,,,,,,,,,,,,
,XYZ405,UE10649,call_drop,IMS,FAIL,IMS,,,,,,,,,,,,,,,,
,XYZ401,UE10368,call_drop,Mobility,FAIL,Mobility,,,,,,,,,,,,,,,,
,XYZ405,UE10604,call_drop,Radio,FAIL,Radio,,,,,,,,,,,,,,,,
,XYZ405,UE10231,call_drop,Mobility,FAIL,Mobility,,,,,,,,,,,,,,,,
,XYZ405,UE10401,call_drop,Mobility,FAIL,Mobility,,,,,,,,,,,,,,,,
,XYZ402,UE10907,call_drop,Mobility,FAIL,Mobility,,,,,,,,,,,,,,,,
,XYZ406,UE10560,call_drop,Radio,FAIL,Radio,,,,,,,,,,,,,,,,
,XYZ405,UE10022,call_drop,IMS,FAIL,IMS,,,,,,,,,,,,,,,,
,XYZ402,UE10573,call_drop,Mobility,FAIL,Mobility,,,,,,,,,,,,,,,,
,XYZ410,UE10266,call_drop,IMS,FAIL,IMS,,,,,,,,,,,,,,,,
,XYZ408,UE10840,call_drop,Core,FAIL,Core,,,,,,,,,,,,,,,,
,XYZ406,UE10117,call_drop,IMS,FAIL,IMS,,,,,,,,,,,,,,,,
,XYZ410,UE10951,call_drop,Core,FAIL,Core,,,,,,,,,,,,,,,,
,XYZ403,UE10599,call_drop,IMS,FAIL,IMS,,,,,,,,,,,,,,,,
,XYZ409,UE10600,call_drop,Mobility,FAIL,Mobility,,,,,,,,,,,,,,,,
,XYZ404,UE10054,call_drop,IMS,FAIL,IMS,,,,,,,,,,,,,,,,
,XYZ403,UE10152,call_drop,IMS,FAIL,IMS,,,,,,,,,,,,,,,,
,XYZ407,UE10238,call_drop,Core,FAIL,Core,,,,,,,,,,,,,,,,
,XYZ408,UE10264,call_drop,Core,FAIL,Core,,,,,,,,,,,,,,,,
,XYZ407,UE10267,call_drop,Radio,FAIL,Radio,,,,,,,,,,,,,,,,
,XYZ401,UE10906,call_drop,Mobility,FAIL,Mobility,,,,,,,,,,,,,,,,
,XYZ401,UE10112,call_drop,Radio,FAIL,Radio,,,,,,,,,,,,,,,,
,XYZ405,UE10165,call_drop,Core,FAIL,Core,,,,,,,,,,,,,,,,
,XYZ408,UE10667,call_drop,IMS,FAIL,IMS,,,,,,,,,,,,,,,,
,XYZ410,UE10007,call_drop,Core,FAIL,Core,,,,,,,,,,,,,,,,
,XYZ403,UE10713,call_drop,Core,FAIL,Core,,,,,,,,,,,,,,,,
,XYZ408,UE10216,call_drop,IMS,FAIL,IMS,,,,,,,,,,,,,,,,
,XYZ403,UE10430,call_drop,Radio,FAIL,Radio,,,,,,,,,,,,,,,,
,XYZ404,UE10291,call_drop,IMS,FAIL,IMS,,,,,,,,,,,,,,,,
,XYZ410,UE10892,call_drop,IMS,FAIL,IMS,,,,,,,,,,,,,,,,
,XYZ407,UE10049,call_drop,Core,FAIL,Core,,,,,,,,,,,,,,,,
,XYZ403,UE10106,call_drop,Mobility,FAIL,Mobility,,,,,,,,,,,,,,,,
,XYZ404,UE10008,call_drop,Mobility,FAIL,Mobility,,,,,,,,,,,,,,,,
,XYZ408,UE10744,call_drop,Mobility,FAIL,Mobility,,,,,,,,,,,,,,,,
,XYZ404,UE10699,call_drop,Core,FAIL,Core,,,,,,,,,,,,,,,,
,XYZ409,UE10455,call_drop,Mobility,FAIL,Mobility,,,,,,,,,,,,,,,,
,XYZ404,UE10322,call_drop,Mobility,FAIL,Mobility,,,,,,,,,,,,,,,,
,XYZ404,UE10308,call_drop,Core,FAIL,Core,,,,,,,,,,,,,,,,
,XYZ405,UE10849,call_drop,Mobility,FAIL,Mobility,,,,,,,,,,,,,,,,
,XYZ401,UE10621,call_drop,Radio,FAIL,Radio,,,,,,,,,,,,,,,,
,XYZ407,UE10994,call_drop,Core,FAIL,Core,,,,,,,,,,,,,,,,
,XYZ409,UE10144,call_drop,Core,FAIL,Core,,,,,,,,,,,,,,,,
,XYZ409,UE10739,call_drop,IMS,FAIL,IMS,,,,,,,,,,,,,,,,
,XYZ401,UE10820,call_drop,Mobility,FAIL,Mobility,,,,,,,,,,,,,,,,
,XYZ406,UE10411,call_drop,Radio,FAIL,Radio,,,,,,,,,,,,,,,,
,XYZ403,UE10113,call_drop,Transport,FAIL,Transport,,,,,,,,,,,,,,,,
,XYZ404,UE10574,call_drop,Core,FAIL,Core,,,,,,,,,,,,,,,,
,XYZ408,UE10398,call_drop,Mobility,FAIL,Mobility,,,,,,,,,,,,,,,,
,XYZ404,UE10274,call_drop,Transport,FAIL,Transport,,,,,,,,,,,,,,,,
,XYZ408,UE10123,call_drop,Transport,FAIL,Transport,,,,,,,,,,,,,,,,
,XYZ404,UE10085,call_drop,IMS,FAIL,IMS,,,,,,,,,,,,,,,,
,XYZ409,UE10581,call_drop,Transport,FAIL,Transport,,,,,,,,,,,,,,,,
,XYZ406,UE10046,call_drop,Mobility,FAIL,Mobility,,,,,,,,,,,,,,,,
,XYZ401,UE10710,call_drop,Mobility,FAIL,Mobility,,,,,,,,,,,,,,,,
,XYZ410,UE10875,call_drop,Radio,FAIL,Radio,,,,,,,,,,,,,,,,
,XYZ402,UE10943,call_drop,Radio,FAIL,Radio,,,,,,,,,,,,,,,,
,XYZ407,UE10200,call_drop,Transport,FAIL,Transport,,,,,,,,,,,,,,,,
,XYZ410,UE10275,call_drop,Mobility,FAIL,Mobility,,,,,,,,,,,,,,,,
,XYZ407,UE10548,call_drop,IMS,FAIL,IMS,,,,,,,,,,,,,,,,
,XYZ403,UE10714,call_drop,Core,FAIL,Core,,,,,,,,,,,,,,,,
,XYZ401,UE10129,call_drop,Core,FAIL,Core,,,,,,,,,,,,,,,,
,XYZ408,UE10447,call_drop,IMS,FAIL,IMS,,,,,,,,,,,,,,,,
,XYZ410,UE10981,call_drop,Core,FAIL,Core,,,,,,,,,,,,,,,,
,XYZ410,UE10803,call_drop,Core,FAIL,Core,,,,,,,,,,,,,,,,
,XYZ407,UE10388,call_drop,IMS,FAIL,IMS,,,,,,,,,,,,,,,,
,XYZ410,UE10575,call_drop,IMS,FAIL,IMS,,,,,,,,,,,,,,,,
,XYZ408,UE10262,call_drop,Mobility,FAIL,Mobility,,,,,,,,,,,,,,,,
,XYZ401,UE10965,call_drop,IMS,FAIL,IMS,,,,,,,,,,,,,,,,
,XYZ403,UE10631,call_drop,Mobility,FAIL,Mobility,,,,,,,,,,,,,,,,
,XYZ402,UE10277,call_drop,IMS,FAIL,IMS,,,,,,,,,,,,,,,,
,XYZ401,UE10713,call_drop,IMS,FAIL,IMS,,,,,,,,,,,,,,,,
,XYZ405,UE10045,call_drop,IMS,FAIL,IMS,,,,,,,,,,,,,,,,
,XYZ403,UE10167,call_drop,IMS,FAIL,IMS,,,,,,,,,,,,,,,,
,XYZ410,UE10444,call_drop,Mobility,FAIL,Mobility,,,,,,,,,,,,,,,,
,XYZ408,UE10621,call_drop,Mobility,FAIL,Mobility,,,,,,,,,,,,,,,,
,XYZ406,UE10045,call_drop,Radio,FAIL,Radio,,,,,,,,,,,,,,,,
,XYZ410,UE10723,call_drop,Mobility,FAIL,Mobility,,,,,,,,,,,,,,,,
,XYZ409,UE10539,call_drop,Mobility,FAIL,Mobility,,,,,,,,,,,,,,,,
,XYZ409,UE10086,call_drop,Core,FAIL,Core,,,,,,,,,,,,,,,,
,XYZ406,UE10802,call_drop,IMS,FAIL,IMS,,,,,,,,,,,,,,,,
,XYZ402,UE10384,call_drop,Mobility,FAIL,Mobility,,,,,,,,,,,,,,,,
,XYZ409,UE10668,call_drop,IMS,FAIL,IMS,,,,,,,,,,,,,,,,
,XYZ402,UE10264,call_drop,IMS,FAIL,IMS,,,,,,,,,,,,,,,,
,XYZ403,UE10776,call_drop,Core,FAIL,Core,,,,,,,,,,,,,,,,
,XYZ406,UE10021,call_drop,IMS,FAIL,IMS,,,,,,,,,,,,,,,,
,XYZ402,UE10767,call_drop,Mobility,FAIL,Mobility,,,,,,,,,,,,,,,,
,XYZ405,UE10702,call_drop,IMS,FAIL,IMS,,,,,,,,,,,,,,,,
,XYZ402,UE10449,call_drop,Radio,FAIL,Radio,,,,,,,,,,,,,,,,
,XYZ404,UE10975,call_drop,Radio,FAIL,Radio,,,,,,,,,,,,,,,,
,XYZ403,UE10231,call_drop,Core,FAIL,Core,,,,,,,,,,,,,,,,
,XYZ405,UE10185,call_drop,Mobility,FAIL,Mobility,,,,,,,,,,,,,,,,
,XYZ406,UE10325,call_drop,Core,FAIL,Core,,,,,,,,,,,,,,,,
,XYZ407,UE10182,call_drop,Radio,FAIL,Radio,,,,,,,,,,,,,,,,
,XYZ410,UE10396,call_drop,Mobility,FAIL,Mobility,,,,,,,,,,,,,,,,
,XYZ408,UE10480,call_drop,IMS,FAIL,IMS,,,,,,,,,,,,,,,,
,XYZ409,UE10402,call_drop,Mobility,FAIL,Mobility,,,,,,,,,,,,,,,,
,XYZ404,UE10462,call_drop,Radio,FAIL,Radio,,,,,,,,,,,,,,,,
,XYZ404,UE10416,call_drop,Mobility,FAIL,Mobility,,,,,,,,,,,,,,,,
,XYZ407,UE10201,call_drop,IMS,FAIL,IMS,,,,,,,,,,,,,,,,
,XYZ410,UE10064,call_drop,Core,FAIL,Core,,,,,,,,,,,,,,,,
,XYZ410,UE10955,call_drop,Core,FAIL,Core,,,,,,,,,,,,,,,,
,XYZ409,UE10907,call_drop,Mobility,FAIL,Mobility,,,,,,,,,,,,,,,,
,XYZ402,UE10554,call_drop,Core,FAIL,Core,,,,,,,,,,,,,,,,
,XYZ406,UE10732,call_drop,Mobility,FAIL,Mobility,,,,,,,,,,,,,,,,
,XYZ410,UE10016,call_drop,Radio,FAIL,Radio,,,,,,,,,,,,,,,,
,XYZ410,UE10835,call_drop,Radio,FAIL,Radio,,,,,,,,,,,,,,,,
,XYZ408,UE10796,call_drop,IMS,FAIL,IMS,,,,,,,,,,,,,,,,
,XYZ405,UE10182,call_drop,Radio,FAIL,Radio,,,,,,,,,,,,,,,,
,XYZ405,UE10390,call_drop,Radio,FAIL,Radio,,,,,,,,,,,,,,,,
,XYZ408,UE10043,call_drop,Transport,FAIL,Transport,,,,,,,,,,,,,,,,
,XYZ401,UE10972,call_drop,Mobility,FAIL,Mobility,,,,,,,,,,,,,,,,
,XYZ406,UE10900,call_drop,Core,FAIL,Core,,,,,,,,,,,,,,,,
,XYZ410,UE10699,call_drop,Core,FAIL,Core,,,,,,,,,,,,,,,,
,XYZ409,UE10901,call_drop,Mobility,FAIL,Mobility,,,,,,,,,,,,,,,,
,XYZ406,UE10481,call_drop,Core,FAIL,Core,,,,,,,,,,,,,,,,
,XYZ407,UE10262,call_drop,Radio,FAIL,Radio,,,,,,,,,,,,,,,,
,XYZ404,UE10173,call_drop,Mobility,FAIL,Mobility,,,,,,,,,,,,,,,,
,XYZ410,UE10440,call_drop,Core,FAIL,Core,,,,,,,,,,,,,,,,
,XYZ401,UE10565,call_drop,IMS,FAIL,IMS,,,,,,,,,,,,,,,,
,XYZ409,UE10219,call_drop,IMS,FAIL,IMS,,,,,,,,,,,,,,,,
,XYZ406,UE10557,call_drop,Mobility,FAIL,Mobility,,,,,,,,,,,,,,,,
,XYZ403,UE10393,call_drop,Core,FAIL,Core,,,,,,,,,,,,,,,,
,XYZ404,UE10771,call_drop,IMS,FAIL,IMS,,,,,,,,,,,,,,,,
,XYZ410,UE10194,call_drop,Core,FAIL,Core,,,,,,,,,,,,,,,,
,XYZ406,UE10408,call_drop,Mobility,FAIL,Mobility,,,,,,,,,,,,,,,,
,XYZ406,UE10470,call_drop,Mobility,FAIL,Mobility,,,,,,,,,,,,,,,,
,XYZ409,UE10346,call_drop,Core,FAIL,Core,,,,,,,,,,,,,,,,
,XYZ404,UE10461,call_drop,Core,FAIL,Core,,,,,,,,,,,,,,,,
,XYZ405,UE10060,call_drop,Core,FAIL,Core,,,,,,,,,,,,,,,,
,XYZ403,UE10671,call_drop,IMS,FAIL,IMS,,,,,,,,,,,,,,,,
,XYZ402,UE10150,call_drop,IMS,FAIL,IMS,,,,,,,,,,,,,,,,
,XYZ408,UE10110,call_drop,IMS,FAIL,IMS,,,,,,,,,,,,,,,,
,XYZ410,UE10487,call_drop,IMS,FAIL,IMS,,,,,,,,,,,,,,,,
,XYZ409,UE10548,call_drop,Mobility,FAIL,Mobility,,,,,,,,,,,,,,,,
,XYZ410,UE10002,call_drop,Radio,FAIL,Radio,,,,,,,,,,,,,,,,
,XYZ409,UE10482,call_drop,IMS,FAIL,IMS,,,,,,,,,,,,,,,,
,XYZ405,UE10012,call_drop,Core,FAIL,Core,,,,,,,,,,,,,,,,
,XYZ409,UE10161,call_drop,IMS,FAIL,IMS,,,,,,,,,,,,,,,,
,XYZ404,UE10343,call_drop,Radio,FAIL,Radio,,,,,,,,,,,,,,,,
,XYZ402,UE10448,call_drop,Transport,FAIL,Transport,,,,,,,,,,,,,,,,
,XYZ403,UE10331,call_drop,IMS,FAIL,IMS,,,,,,,,,,,,,,,,
,XYZ401,UE10263,call_drop,IMS,FAIL,IMS,,,,,,,,,,,,,,,,
,XYZ405,UE10082,call_drop,Mobility,FAIL,Mobility,,,,,,,,,,,,,,,,
,XYZ401,UE10776,call_drop,Core,FAIL,Core,,,,,,,,,,,,,,,,
,XYZ401,UE10923,call_drop,Core,FAIL,Core,,,,,,,,,,,,,,,,
,XYZ407,UE10333,call_drop,Mobility,FAIL,Mobility,,,,,,,,,,,,,,,,
,XYZ402,UE10379,call_drop,Mobility,FAIL,Mobility,,,,,,,,,,,,,,,,
,XYZ408,UE10218,call_drop,Radio,FAIL,Radio,,,,,,,,,,,,,,,,
,XYZ406,UE10657,call_drop,Core,FAIL,Core,,,,,,,,,,,,,,,,
,XYZ404,UE10809,call_drop,Core,FAIL,Core,,,,,,,,,,,,,,,,
,XYZ409,UE10808,call_drop,Mobility,FAIL,Mobility,,,,,,,,,,,,,,,,
,XYZ410,UE10453,call_drop,Mobility,FAIL,Mobility,,,,,,,,,,,,,,,,
,XYZ408,UE10672,call_drop,Core,FAIL,Core,,,,,,,,,,,,,,,,
,XYZ410,UE10740,call_drop,Mobility,FAIL,Mobility,,,,,,,,,,,,,,,,
,XYZ403,UE10745,call_drop,Radio,FAIL,Radio,,,,,,,,,,,,,,,,
,XYZ403,UE10088,call_drop,Mobility,FAIL,Mobility,,,,,,,,,,,,,,,,
,XYZ404,UE10332,call_drop,Radio,FAIL,Radio,,,,,,,,,,,,,,,,
,XYZ409,UE10309,call_drop,IMS,FAIL,IMS,,,,,,,,,,,,,,,,
,XYZ409,UE10726,call_drop,Core,FAIL,Core,,,,,,,,,,,,,,,,
,XYZ405,UE10419,call_drop,Mobility,FAIL,Mobility,,,,,,,,,,,,,,,,
,XYZ409,UE10608,call_drop,Core,FAIL,Core,,,,,,,,,,,,,,,,
,XYZ406,UE10724,call_drop,Radio,FAIL,Radio,,,,,,,,,,,,,,,,
,XYZ408,UE10353,call_drop,Core,FAIL,Core,,,,,,,,,,,,,,,,
,XYZ408,UE10823,call_drop,Core,FAIL,Core,,,,,,,,,,,,,,,,
,XYZ410,UE10099,call_drop,Mobility,FAIL,Mobility,,,,,,,,,,,,,,,,
,XYZ407,UE10144,call_drop,Core,FAIL,Core,,,,,,,,,,,,,,,,
,XYZ404,UE10009,call_drop,Mobility,FAIL,Mobility,,,,,,,,,,,,,,,,
,XYZ404,UE10982,call_drop,IMS,FAIL,IMS,,,,,,,,,,,,,,,,
,XYZ406,UE10043,call_drop,Mobility,FAIL,Mobility,,,,,,,,,,,,,,,,
,XYZ409,UE10762,call_drop,Radio,FAIL,Radio,,,,,,,,,,,,,,,,
,XYZ407,UE10385,call_drop,Core,FAIL,Core,,,,,,,,,,,,,,,,
,XYZ405,UE10738,call_drop,Core,FAIL,Core,,,,,,,,,,,,,,,,
,XYZ405,UE10909,call_drop,Core,FAIL,Core,,,,,,,,,,,,,,,,
,XYZ408,UE10760,call_drop,Mobility,FAIL,Mobility,,,,,,,,,,,,,,,,
,XYZ406,UE10494,call_drop,Mobility,FAIL,Mobility,,,,,,,,,,,,,,,,
,XYZ401,UE10492,call_drop,Mobility,FAIL,Mobility,,,,,,,,,,,,,,,,
,XYZ401,UE10168,call_drop,Radio,FAIL,Radio,,,,,,,,,,,,,,,,
,XYZ409,UE10641,call_drop,Mobility,FAIL,Mobility,,,,,,,,,,,,,,,,
,XYZ408,UE10530,call_drop,Core,FAIL,Core,,,,,,,,,,,,,,,,
,XYZ406,UE10335,call_drop,IMS,FAIL,IMS,,,,,,,,,,,,,,,,
,XYZ401,UE10746,call_drop,Radio,FAIL,Radio,,,,,,,,,,,,,,,,
,XYZ402,UE10856,call_drop,IMS,FAIL,IMS,,,,,,,,,,,,,,,,
,XYZ410,UE10512,call_drop,Radio,FAIL,Radio,,,,,,,,,,,,,,,,
,XYZ403,UE10129,call_drop,Radio,FAIL,Radio,,,,,,,,,,,,,,,,
,XYZ410,UE10538,call_drop,Core,FAIL,Core,,,,,,,,,,,,,,,,
,XYZ403,UE10513,call_drop,Mobility,FAIL,Mobility,,,,,,,,,,,,,,,,
,XYZ402,UE10249,call_drop,Core,FAIL,Core,,,,,,,,,,,,,,,,
,XYZ402,UE10733,call_drop,Core,FAIL,Core,,,,,,,,,,,,,,,,
,XYZ406,UE10946,call_drop,Core,FAIL,Core,,,,,,,,,,,,,,,,
,XYZ407,UE10137,call_drop,IMS,FAIL,IMS,,,,,,,,,,,,,,,,
,XYZ404,UE10274,call_drop,Radio,FAIL,Radio,,,,,,,,,,,,,,,,
,XYZ401,UE10463,call_drop,IMS,FAIL,IMS,,,,,,,,,,,,,,,,
,XYZ406,UE10140,call_drop,Mobility,FAIL,Mobility,,,,,,,,,,,,,,,,
,XYZ407,UE10943,call_drop,Core,FAIL,Core,,,,,,,,,,,,,,,,
,XYZ404,UE10255,call_drop,Radio,FAIL,Radio,,,,,,,,,,,,,,,,
,XYZ406,UE10881,call_drop,Mobility,FAIL,Mobility,,,,,,,,,,,,,,,,
,XYZ409,UE10823,call_drop,Core,FAIL,Core,,,,,,,,,,,,,,,,
,XYZ404,UE10455,call_drop,Transport,FAIL,Transport,,,,,,,,,,,,,,,,
,XYZ404,UE10433,call_drop,Mobility,FAIL,Mobility,,,,,,,,,,,,,,,,
,XYZ410,UE10606,call_drop,Mobility,FAIL,Mobility,,,,,,,,,,,,,,,,
,XYZ405,UE10172,call_drop,Mobility,FAIL,Mobility,,,,,,,,,,,,,,,,
,XYZ403,UE10472,call_drop,Mobility,FAIL,Mobility,,,,,,,,,,,,,,,,
,XYZ410,UE10954,call_drop,Core,FAIL,Core,,,,,,,,,,,,,,,,
,XYZ402,UE10422,call_drop,Radio,FAIL,Radio,,,,,,,,,,,,,,,,
,XYZ409,UE10916,call_drop,Core,FAIL,Core,,,,,,,,,,,,,,,,
